costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,exchg,fyear,ap,at,che,dlc,dltt,lt,rect,wcap,dp,ebitda,ni,oibdp,sale,xsga,capx,csho,prcc_f,sich,company_clean,ma_target,pb_company,deal_date,deal_size,deal_type2,match_score,pb_industry_code,pb_investors,pb_industry_sector,pb_industry_group,total_debt,ebitda_margin,net_margin,leverage,capex_intensity,roa,current_ratio,market_cap,ev_ebitda,asset_turnover,cash_ratio
I,USD,STD,INDL,C,ICOC,2009-09-30,5826,ICO INC,14.0,2009,33.281,192.273,21.88,12.98,18.823,87.118,57.124,64.093,7.361,12.703,-1.239,12.703,299.965,36.679,3.909,27.627,4.67,2821.0,ICO,1,ICO,28-Apr-2010,191.40,,100.0,Specialty Chemicals,Lyondellbasell Advanced Polymers (Joseph Gingo),Materials and Resources,Chemicals and Gases,31.803,0.04234827396529595,-0.004130481889553782,0.16540543914122108,0.013031520344040138,-0.006443962490833347,0.7357032989738057,129.01809,10.15650554987011,1.5600994419393257,0.11379652889381243
I,USD,STD,INDL,C,KOSN,2007-12-31,140445,KOSAN BIOSCIENCES INC,14.0,2007,2.84,77.867,70.008,0.844,0.699,18.307,1.301,54.222,2.246,-30.492,-28.658,-30.492,22.707,,1.839,42.592,3.6,2834.0,KOSAN BIOSCIENCES,1,Kosan Biosciences,01-Jun-2008,191.00,,100.0,Biotechnology,Bristol-Myers Squibb (NYS: BMY),Healthcare,Pharmaceuticals and Biotechnology,1.543,-1.3428458184700753,-1.2620777733738495,0.019815839829452783,0.0809882415114282,-0.3680378080573285,2.9618178838695584,153.3312,-5.0285714285714285,0.29161262152131195,0.8990714937007974
I,USD,STD,INDL,C,TSFG,2009-12-31,17640,SOUTH FINANCIAL GROUP INC,14.0,2009,9296.212,11894.982,383.308,322.881,1116.69,10901.808,8020.485,,,-458.972,-676.254,-458.972,658.705,232.399,37.332,215.456,0.6447,6020.0,SOUTH FINANCIAL,1,South Financial Group,30-Sep-2010,191.00,,100.0,Regional Banks,TD Bank Group (TSE: TD) (Rick Burke),Financial Services,Commercial Banks,1439.571,-0.6967792866305857,-1.0266416681215416,0.12102338616401437,0.056674839267957584,-0.056852040633604994,,138.90448320000002,-0.302642608263685,0.055376712633949346,0.032224344685851565
I,USD,STD,INDL,C,ROX,2019-03-31,165691,CASTLE BRANDS INC,12.0,2018,11.376,84.981,0.517,0.088,47.026,65.631,16.494,48.948,0.589,5.23,5.664,5.23,88.958,32.343,0.264,169.108,0.6965,2085.0,CASTLE BRANDS,1,Castle Brands,09-Oct-2019,190.93,,100.0,Beverages,Pernod Ricard (PAR: RI) (Alexandre Ricard),Consumer Products and Services (B2C),Consumer Non-Durables,47.114000000000004,0.05879178938375414,0.06367049618921289,0.5544062790506114,0.0029676926189887366,0.06665019239594733,0.7458060977282077,117.783722,22.520788145315485,1.046798696179146,0.00608371282992669
I,USD,STD,INDL,C,MAG.3,2014-12-31,12581,MAGNETEK INC,14.0,2014,10.375,78.7,9.964,0.0,0.0,55.081,16.975,24.288,0.813,12.175,-27.263,12.175,109.713,28.589,0.962,3.535,40.65,3612.0,MAGNETEK,1,Magnetek,02-Sep-2015,190.67,,100.0,Electrical Equipment,Columbus McKinnon (NAS: CMCO) (Timothy Tevens),Business Products and Services (B2B),Commercial Products,0.0,0.11097135252887079,-0.2484937974533556,0.0,0.008768331920556361,-0.34641677255400255,0.4409506000254171,143.69775,11.802689938398357,1.3940660736975856,0.12660736975857687
I,USD,STD,INDL,C,INKP,2004-12-31,31761,INKINE PHARMACEUTICAL CO INC,14.0,2004,1.766,17.384,13.053,0.0,0.0,3.016,2.264,14.001,0.141,3.359,3.106,3.359,22.11,15.957,0.328,49.082,5.43,2834.0,INKINE PHARMACEUTICAL,1,Inkine Pharmaceuticals,23-Jun-2005,190.00,,97.67441860465115,Pharmaceuticals,Salix Pharmaceuticals (Carolyn Logan),Healthcare,Pharmaceuticals and Biotechnology,0.0,0.15192220714608776,0.140479421076436,0.0,0.014834916327453642,0.1786700414173953,4.642241379310344,266.51526,79.34363203334325,1.2718591808559594,0.750862862402209
I,USD,STD,INDL,C,IVTY,2017-12-31,23704,INVUITY INC,14.0,2017,3.598,45.495,21.183,5.859,29.116,46.357,7.421,22.678,1.992,-33.267,-39.918,-33.267,39.619,63.137,0.844,17.179,6.2,3841.0,INVUITY,1,Invuity,23-Oct-2018,189.60,,100.0,Surgical Devices,Stryker (NYS: SYK) (Spencer Stiles),Healthcare,Healthcare Devices and Supplies,34.975,-0.8396728842222166,-1.0075468840707742,0.768765798439389,0.021302910219844012,-0.8774151005605012,0.48920335655888003,106.5098,-3.2016653139748095,0.8708429497747006,0.4656116056709529
I,USD,STD,INDL,C,CAVB,2005-12-31,66672,CAVALRY BANCORP INC,14.0,2005,572.82,638.324,49.623,0.0,2.78,579.781,505.834,,,19.536,7.333,19.536,45.237,15.687,,7.218,23.82,,CAVALRY BANCORP,1,Cavalry Bancorp,15-Mar-2006,186.00,,100.0,Regional Banks,Pinnacle Financial Partners (NYS: PNFP) (M Turner),Financial Services,Commercial Banks,2.78,0.43185887658332783,0.16210181930720427,0.004355155062319449,,0.01148789642877285,,171.93276,8.800816953316954,0.07086839912019602,0.07773951786240217
I,USD,STD,INDL,C,MFN,2009-12-31,64779,MINEFINDERS CORP LTD,17.0,2009,9.378,280.214,30.406,0.0,71.405,84.228,4.219,52.962,10.561,15.559,-4.319,15.559,75.24,25.992,8.201,65.773,10.3,1040.0,MINEFINDERS,1,Medfinders,01-Sep-2010,186.00,,85.71428571428572,Human Capital Services,AMN Healthcare Services (NYS: AMN),Business Products and Services (B2B),Commercial Services,71.405,0.20679160021265286,-0.05740297713981925,0.2548230994882483,0.10899787347155769,-0.015413219896222173,0.6287932753953556,677.4619,43.541480814962405,0.26850906806940406,0.1085099245576595
A,USD,STD,INDL,C,MRCY,2011-06-30,66393,MERCURY SYSTEMS INC,14.0,2011,7.972,355.562,162.875,0.155,0.051,54.126,45.845,203.978,8.348,33.895,18.442,33.895,228.71,102.368,8.825,29.144,18.68,7373.0,MERCURY SYSTEMS,1,Merced Systems,07-Feb-2012,185.87,,82.75862068965517,Business/Productivity Software,NICE (Ra'anana) (TAE: NICE),Information Technology,Software,0.206,0.14820077827816888,0.08063486511302523,0.0005793644990184552,0.038585982248261985,0.05186718490727355,3.7685770239810816,544.4099199999999,16.06165865171854,0.6432352163617034,0.45807763484286845
I,USD,STD,INDL,C,SEV.4,2016-09-30,14170,SEVCON INC,14.0,2016,10.604,68.973,14.127,0.0,15.512,47.202,13.178,27.471,1.767,-2.032,-5.813,-2.032,49.801,19.907,1.432,5.342,8.81,3620.0,SEVCON,1,Sevcon,27-Sep-2017,185.70,,100.0,Electrical Equipment,BorgWarner (NYS: BWA) (James Verrier),Business Products and Services (B2B),Commercial Products,15.512,-0.04080239352623441,-0.11672456376377983,0.22489959839357432,0.028754442681873854,-0.08427935568990765,0.5819880513537562,47.06302,-23.16093503937008,0.7220361590767402,0.20481927710843376
I,USD,STD,INDL,C,PDOB,2018-12-31,175473,PRESIDIO BANK,19.0,2018,758.718,862.435,75.681,0.0,9.749,773.765,703.5,,0.487,20.367,11.829,20.367,39.022,15.624,0.147,6.241,20.85,6020.0,PRESIDIO BANK,1,Presidio Bank,11-Oct-2019,185.59,,100.0,Regional Banks,Heritage Commerce (NAS: HTBK) (Walter Kaczmarek),Financial Services,Commercial Banks,9.749,0.5219363436010456,0.3031366921223925,0.011304040304486717,0.0037671057352262824,0.013715816264414132,,130.12485,6.38900427161585,0.04524630841744595,0.0877527002034936
I,USD,STD,INDL,C,ERS,2016-12-31,63698,EMPIRE RESOURCES INC,14.0,2016,21.926,205.55,4.065,121.714,4.704,155.832,52.81,47.268,0.19,8.266,3.301,8.266,458.864,13.738,0.16,8.4,6.79,5051.0,EMPIRE RESOURCES,1,Empire Resources,05-May-2017,185.25,,100.0,Distributors/Wholesale,Ta Chen Stainless Pipe (TAI: 2027),Business Products and Services (B2B),Commercial Products,126.41799999999999,0.018014052093866594,0.007193852644792357,0.6150231087326684,0.0003486871927194114,0.016059352955485284,0.30332665947943943,57.036,6.900072586498911,2.2323716857212355,0.019776210167842374
I,USD,STD,INDL,C,AL.1,2005-12-31,1243,ALCAN INC,11.0,2005,1855.0,26638.0,181.0,1150.0,5265.0,16927.0,3254.0,593.0,1080.0,2562.0,129.0,2562.0,20320.0,1629.0,1835.0,371.921,40.95,3350.0,ALCAN,1,Alcan,28-Mar-2006,184.70,,100.0,Plastic Containers and Packaging,Ball (NYS: BALL) (David Hoover),Materials and Resources,Containers and Packaging,6415.0,0.12608267716535432,0.006348425196850394,0.2408213829867107,0.09030511811023623,0.004842705908852016,0.035032787853724816,15230.16495,5.94463893442623,0.762820031533899,0.006794804414745852
I,USD,STD,INDL,C,MFLO,2007-06-30,133430,MOLDFLOW CORP,14.0,2007,0.876,113.761,72.645,0.0,0.0,28.347,11.878,75.04,1.979,9.247,-3.789,9.247,55.853,42.504,1.066,11.744,21.98,7372.0,MOLDFLOW,1,Moldflow,25-Jun-2008,183.50,,100.0,Automation/Workflow Software,Autodesk (NAS: ADSK),Information Technology,Software,0.0,0.16555959393407693,-0.06783879111238429,0.0,0.019085814548905164,-0.0333066692451719,2.647193706565069,258.13312,27.915336866010602,0.4909679064002602,0.6385756102706551
I,USD,STD,INDL,C,DWCH,2017-09-30,25320,DATAWATCH CORP,14.0,2017,2.36,50.405,30.451,0.0,0.0,17.876,7.306,23.362,1.6,-3.17,-3.993,-3.17,36.263,36.689,0.277,12.258,11.55,7372.0,DATAWATCH,1,Datawatch,12-Dec-2018,183.42,,100.0,Business/Productivity Software,Altair Engineering (Business/Productivity Software) (James Scapa),Information Technology,Software,0.0,-0.08741692634365607,-0.11011223561205637,0.0,0.007638639936022945,-0.07921833151473068,1.3068919221302302,141.5799,-44.66242902208202,0.7194325959726217,0.604126574744569
I,USD,STD,INDL,C,SIFI.1,2016-12-31,160667,SI FINANCIAL GROUP INC,14.0,2016,1130.685,1550.89,73.186,66.338,159.669,1386.163,1220.323,,2.976,23.813,11.31,23.813,63.242,27.156,1.162,12.213,15.4,6036.0,SI FINANCIAL,1,Swift Financial,01-Sep-2017,183.00,,88.88888888888889,Specialized Finance,PayPal Holdings (NAS: PYPL) (Darrell Esch),Financial Services,Other Financial Services,226.007,0.37653774390436734,0.17883684892950888,0.14572729207100438,0.018373865469150246,0.007292586837235394,,188.0802,7.898215260571956,0.0407778759293051,0.04718967818478422
I,USD,STD,INDL,C,VGBK,2013-12-31,179247,VIRGINIA HERITAGE BANK,19.0,2013,711.4,894.841,24.855,36.067,48.0,798.635,696.097,,0.594,20.918,9.0,20.918,44.613,16.691,0.404,6.015,17.92,6020.0,VIRGINIA HERITAGE BANK,1,Virginia Heritage Bank,31-Oct-2014,182.90,,100.0,Regional Banks,EagleBank (NAS: EGBN) (Ronald Paul),Financial Services,Commercial Banks,84.06700000000001,0.46887678479367,0.20173492031470647,0.09394629883968214,0.009055656423015713,0.010057652700312123,,107.78880000000001,5.15292092934315,0.04985578443544719,0.02777588420736198
I,USD,STD,INDL,C,SIFI.1,2018-12-31,160667,SI FINANCIAL GROUP INC,14.0,2018,1288.031,1649.827,87.929,44.269,115.815,1477.699,1312.565,,2.854,24.822,9.565,24.822,69.41,28.397,2.401,12.055,12.73,6036.0,SI FINANCIAL,1,SI Financial Group,17-May-2019,182.20,,100.0,Regional Banks,Beacon Financial. (Richard Marotta),Financial Services,Commercial Banks,160.084,0.35761417663160927,0.1378043509580752,0.09703077959082983,0.03459155741247659,0.005797577564193094,,153.46015,6.182424865039079,0.04207107775542526,0.05329589102372552
I,USD,STD,INDL,C,MTSXY,2010-12-31,244818,METAL STORM LTD,19.0,2010,0.229,2.173,1.181,17.753,0.0,20.888,0.326,-19.144,0.095,-5.46,-9.047,-5.46,2.913,,0.017,85.127,0.184,3760.0,METAL STORM,1,Metastorm,18-Feb-2011,182.00,,90.0,Application Software,OpenText (TSE: OTEX) (Paul McFeeters),Information Technology,Software,17.753,-1.8743563336766222,-3.105732921386887,8.169811320754716,0.005835907998626846,-4.163368614818224,-0.9165070854078895,15.663367999999998,-2.868748717948718,1.34054302807179,0.54348826507133
I,USD,STD,INDL,C,MOCO,2016-12-31,7481,MOCON INC,14.0,2016,2.905,48.448,8.313,0.083,0.08,11.997,10.747,16.447,2.551,9.749,5.0,9.749,63.311,28.459,0.907,5.854,19.5,3829.0,MOCON,1,Mocon,22-Jun-2017,182.00,,100.0,Electronic Equipment and Instruments,AMETEK (NYS: AME) (David Zapico),Information Technology,Computer Hardware,0.163,0.1539858792310973,0.07897521757672442,0.003364431968295905,0.01432610446841781,0.10320343461030383,1.3709260648495456,114.153,11.709200943686533,1.3067825297225892,0.17158603038309117
A,USD,STD,INDL,C,ACH,2011-12-31,8213,ACCENDRA HEALTH INC,11.0,2011,575.793,1946.815,135.938,1.875,212.681,1027.598,506.758,793.46,34.135,246.88,115.198,246.88,8627.912,610.657,24.981,63.449,27.79,5047.0,ACCENDRA HEALTH,1,Health Central,01-Apr-2012,181.30,,82.75862068965517,Hospitals/Inpatient Services,Orlando Health (Sherrie Sitarik),Healthcare,Healthcare Services,214.556,0.028614107329791957,0.01335178198386817,0.11020872553375642,0.0028953702819407524,0.059172545927579145,0.7721501988131546,1763.2477099999999,7.142124554439404,4.431808877576965,0.06982584374991974
I,USD,STD,INDL,C,LBMH,2015-09-30,164275,LIBERATOR MEDICAL HLDGS INC,12.0,2015,9.915,62.572,9.433,1.612,0.386,28.867,10.333,13.108,0.525,13.072,7.308,13.072,81.602,36.999,0.116,53.573,2.35,5912.0,LIBERATOR MEDICAL HLDGS,1,Liberator Medical Holdings,21-Jan-2016,181.00,,85.0,Specialty Retail,C. R. Bard (Timothy Ring),Consumer Products and Services (B2C),Retail,1.9980000000000002,0.16019215215313348,0.089556628514007,0.03193121524004347,0.0014215337859366192,0.11679345394105989,0.45408251636817126,125.89655,9.631009026927785,1.3041296426516653,0.1507543310106757
I,USD,STD,INDL,C,LNBB,2014-12-31,20297,LNB BANCORP INC,14.0,2014,1034.925,1236.627,24.142,38.011,43.159,1121.288,912.609,,1.347,20.399,7.217,20.399,54.918,25.854,1.82,9.665,18.03,6020.0,LNB BANCORP,1,LNB Bancorp,14-Aug-2015,181.00,,100.0,Holding Companies,Northwest Bancshares (NAS: NWBI) (William Wagner),Financial Services,Other Financial Services,81.17,0.3714446993699698,0.13141410830693032,0.06563822397537819,0.03314031829272734,0.005836036250219346,,174.25995,8.542573165351243,0.04440951070937316,0.01952245907618061
I,USD,STD,INDL,C,MPG.3,2012-12-31,151403,MPG OFFICE TRUST INC,11.0,2012,29.668,1466.859,192.474,0.0,1950.384,1985.181,1.037,,,,384.254,,245.512,,0.0,57.2,3.08,6798.0,MPG OFFICE TRUST,1,Mpg Office Trust,15-Oct-2013,181.00,,100.0,Real Estate Investment Trusts (REITs),Brookfield Properties (Dennis Friedrich),Financial Services,Other Financial Services,1950.384,0.11585862945379563,0.7017265120220315,1.3296329095025494,0.0,0.2619570115464404,,176.17600000000002,5.4193478578814185,0.167372596820826,0.13121506566070767
I,USD,STD,INDL,C,OSHC,2015-12-31,161798,OCEAN SHORE HOLDING CO,14.0,2015,812.033,1043.379,87.71,25.0,80.0,931.59,783.948,,0.878,14.29,6.868,14.29,39.54,17.865,0.362,6.403,17.15,6035.0,OCEAN SHORE CO,1,Ocean Shore Holding,30-Nov-2016,180.70,,88.0,National Banks,OceanFirst Financial (NAS: OCFC) (Christopher Maher),Financial Services,Commercial Banks,105.0,0.3614061709661103,0.173697521497218,0.10063457286374368,0.00915528578654527,0.006582459489792301,,109.81144999999998,7.684496151154653,0.03789610486697547,0.0840634131988472
A,USD,STD,INDL,C,TSEM1,2007-12-31,166303,JAZZ TECHNOLOGIES INC,0.0,2007,19.502,265.898,10.612,8.0,133.2,213.62,33.308,2.526,34.807,14.861,-31.859,14.861,182.075,34.169,5.975,19.031,1.65,3674.0,JAZZ TECHNOLOGIES,1,Jazz Technologies,19-Sep-2008,180.00,,100.0,General Purpose Semiconductors,Tower Semiconductor (TAE: TSEM) (Russell Ellwanger),Information Technology,Semiconductors,141.2,0.08162021145132502,-0.1749773445008925,0.5310306959811656,0.03281614719209117,-0.11981662141121784,0.011824735511656212,31.401149999999998,2.112990377498149,0.6847550564502176,0.03991004069229554
I,USD,STD,INDL,C,ART,2012-12-31,180658,ARTIO GLOBAL INVESTORS INC,11.0,2012,9.923,216.6,91.751,6.587,0.0,62.512,35.504,,2.417,-3.981,-47.51,-3.981,124.368,,0.33,60.009,1.9,6282.0,ARTIO GLOBAL INVESTORS,1,Artio Global Investors,21-May-2013,179.70,,100.0,Asset Management,Aberdeen Asset Management (William Rattray),Financial Services,Capital Markets/Institutions,6.587,-0.03200984175993825,-0.3820114498906471,0.03041089566020314,0.002653415669625627,-0.2193444136657433,,114.0171,-28.64031650339111,0.5741828254847645,0.4235964912280702
I,USD,STD,INDL,C,ORM,2018-12-31,18261,OWENS REALTY MORTGAGE INC,12.0,2018,1.246,209.07,4.514,0.387,14.14,17.712,142.309,,,,6.89,,16.797,,0.0,8.483,18.79,6798.0,OWENS REALTY MORTGAGE,1,Owens Realty Mortgage,29-Mar-2019,179.30,,100.0,Consumer Finance,Ready Capital (NYS: RC) (Thomas Capasse),Financial Services,Other Financial Services,14.527000000000001,0.11585862945379563,0.4101922962433768,0.06948390491223036,0.0,0.03295546945998948,,159.39557,5.4193478578814185,0.08034151241211078,0.02159085473764768
I,USD,STD,INDL,C,TESO,2016-12-31,20747,TESCO CORP,14.0,2016,13.492,344.279,94.982,0.0,0.0,34.696,38.551,188.265,31.127,-42.168,-117.928,-42.168,134.737,34.467,7.091,46.688,8.25,3533.0,TESCO,1,Tesco,15-Dec-2017,178.99,,100.0,Oil and Gas Equipment,Nabors Industries (NYS: NBR) (Anthony Petrello),Energy,Energy Equipment,0.0,-0.31296525824383803,-0.8752458493212704,0.0,0.05262845395103053,-0.3425361407463133,5.426129813234955,385.17600000000004,-9.13431986340353,0.39135991448795887,0.2758867081640181
I,USD,STD,INDL,C,FSBK,2016-12-31,64584,FIRST SOUTH BANCORP INC/VA,14.0,2016,870.6,990.702,46.176,6.0,21.31,903.518,691.969,,2.602,20.306,6.961,20.306,50.173,25.286,0.969,9.495,11.95,6020.0,FIRST SOUTH BANCORP /VA,1,First South Bancorp,01-Nov-2017,178.69,,90.47619047619048,Regional Banks,Carolina Financial (Jerold Rexroad),Financial Services,Commercial Banks,27.31,0.4047196699420007,0.138739959739302,0.027566311564930723,0.019313176409622705,0.0070263308240015665,,113.46524999999998,5.587769624741455,0.05064388686002451,0.04660937395907145
I,USD,STD,INDL,C,NOVB,2013-12-31,63814,NORTH VALLEY BANCORP,14.0,2013,787.849,917.764,59.709,0.0,21.651,824.335,499.943,,1.165,20.923,3.625,20.923,46.35,23.809,0.523,6.836,18.91,6020.0,NORTH VALLEY BANCORP,1,North Valley Bancorp,06-Oct-2014,178.40,,100.0,Regional Banks,TriCo Bancshares (NAS: TCBK) (Richard Smith),Financial Services,Commercial Banks,21.651,0.45141316073354903,0.07820927723840344,0.02359103211718917,0.011283710895361381,0.0039498171643254695,,129.26876000000001,6.178309037900876,0.05050317946661669,0.06505920912129916
I,USD,STD,INDL,C,EVBS,2016-12-31,66148,EASTERN VA BANKSHARES INC,14.0,2016,1051.361,1398.593,17.615,178.79,29.435,1267.393,1021.961,,2.517,23.221,7.759,23.221,58.258,28.358,2.385,12.949,10.45,6020.0,EASTERN VA BANKSHARES,1,Eastern Virginia Bankshares,23-Jun-2017,178.30,,87.5,Regional Banks,Primis Financial (NAS: FRST) (Georgia Derrico),Financial Services,Commercial Banks,208.225,0.39858903498232,0.1331834254522984,0.14888176903502304,0.04093858354217446,0.005547718314048476,,135.31705,5.827356702984368,0.04165472013659442,0.012594800631777791
I,USD,STD,INDL,C,GLFD,2004-12-31,30352,GUILFORD PHARMACEUTICAL INC,14.0,2004,15.333,237.135,121.656,2.916,132.325,172.11,4.666,101.974,11.565,-58.298,-87.878,-58.298,47.911,,1.095,46.334,4.95,2834.0,GUILFORD PHARMACEUTICAL,1,Guilford Pharmaceuticals,03-Oct-2005,177.50,,97.87234042553192,Drug Delivery,MGI Pharma,Healthcare,Pharmaceuticals and Biotechnology,135.24099999999999,-1.2167978126108827,-1.834192565381645,0.5703122693824193,0.022854876750641812,-0.37058215784257914,0.5924931729707745,229.35330000000002,-3.9341538303200796,0.2020410314799587,0.5130242267063065
I,USD,STD,INDL,C,ASNL,2004-09-30,29366,ASANTE TECHNOLOGIES INC,19.0,2004,1.787,3.52,0.413,0.0,0.032,3.188,1.889,0.233,0.039,-2.929,-3.101,-2.929,8.622,5.66,0.058,17.061,0.17,3576.0,ASANTE TECHNOLOGIES,1,Sygate Technologies,10-Oct-2005,176.90,,89.47368421052632,Application Software,Gen Digital (NAS: GEN),Information Technology,Communications and Networking,0.032,-0.33971236372071445,-0.3596613314776154,0.00909090909090909,0.006726977499420089,-0.8809659090909091,0.07308657465495609,2.90037,-0.9902253328781155,2.449431818181818,0.11732954545454545
I,USD,STD,INDL,C,CFCB,2016-12-31,63687,CENTRUE FINANCIAL CORP,14.0,2016,740.046,977.779,22.507,32.168,74.31,850.641,676.871,,2.299,18.035,6.316,18.035,41.557,20.52,0.549,6.514,21.3,6020.0,CENTRUE FINANCIAL,1,Centrue Financial,09-Jun-2017,176.60,Corporate Divestiture,100.0,Regional Banks,Midland States Bancorp (NAS: MSBI) (Leon Holschbach),Financial Services,Commercial Banks,106.47800000000001,0.43398224125899365,0.15198402194576124,0.10889781842318152,0.013210770748610342,0.006459537380123729,,138.7482,7.693274189076795,0.04250142414594709,0.023018493954155287
I,USD,STD,INDL,C,TRH,2006-12-31,23006,TRANSATLANTIC HOLDINGS INC,11.0,2006,1694.841,14268.464,1942.987,0.0,746.633,11310.194,2233.53,,0.0,605.496,428.152,605.496,4060.696,,0.0,66.038,62.1,6331.0,TRANSATLANTIC,1,TransAtlantic Bank,02-May-2007,175.10,,83.87096774193549,Regional Banks,Banco Sabadell (MAD: SAB),Financial Services,Commercial Banks,746.633,0.1491113838612888,0.10543808253560473,0.052327496498571956,0.0,0.030006873900372176,,4100.9598,6.7728932973958536,0.28459237097980555,0.13617352225158924
I,USD,STD,INDL,C,EAS,2006-12-31,7862,ENERGY EAST CORP,11.0,2006,,11562.401,113.373,370.131,3726.709,8673.462,914.657,313.15,282.568,986.06,260.961,986.06,5230.665,,408.231,147.907,24.8,4931.0,ENERGY EAST,1,Avista Energy,30-Jun-2007,175.00,Corporate Divestiture,83.33333333333334,Electric Utilities,Shell (LON: SHEL) (Mark Hanafin),Energy,Utilities,4096.84,0.18851522703136217,0.04989059708469191,0.35432433107967803,0.07804571694038903,0.022569793246229743,0.03610438369361623,3668.0936,3.7199496988012903,0.4523857112376573,0.009805316387141392
